evo_1035930.029	group_0
1035930.gt1kb	group_0
evo_1035930.032	group_0
evo_1035930.011	group_0
evo_1286_AP.033	group_1
1286_AP_run191_run197.final.scaffolds.gt1kb	group_1
evo_1286_AP.026	group_1
evo_1286_AP.037	group_1
evo_1286_AP.008	group_1
1052944.gt1kb	group_2
1053058.gt1kb	group_2
1052947.gt1kb	group_2
evo_1049056.013	group_3
evo_1049056.031	group_3
evo_1049056.011	group_3
1049056.gt1kb	group_3
evo_1049056.039	group_3
evo_1049056.015	group_3
1048783.gt1kb	no_group
1220_AD_run172_run176.final.scaffolds.gt1kb	no_group
1036608.gt1kb	no_group
1036728.gt1kb	no_group
1036743.gt1kb	no_group
1036539.gt1kb	no_group
1139_AG_run158_run162.final.scaffolds.gt1kb	no_group
1285_BH_run189.final.scaffolds.gt1kb	no_group
1036707.gt1kb	no_group
1030755.gt1kb	no_group
1048993.gt1kb	no_group
1036755.gt1kb	no_group
1049005.gt1kb	no_group
1036554.gt1kb	no_group
1030752.gt1kb	no_group
1035900.gt1kb	no_group
1030878.gt1kb	no_group
1030836.gt1kb	no_group
1049089.gt1kb	no_group
1220_AJ_run172_run176_run188.final.scaffolds.gt1kb	no_group
1365_A_run201.final.scaffolds.gt1kb	no_group
1036641.gt1kb	no_group
